ticket_id,projekt,reporter,assignee,prioritet,status,datum_kreiranja,dan,mjesec,godina,kvartal,dan_u_tjednu,sati_rjesavanja,dana_rjesavanja,broj_komentara,sati_open,sati_in_progress,sati_resolved,sati_waiting
10800000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-03-24,24,3,2008,1,Monday,90959.38,3789.97,14,90959.38,NULL,NULL,NULL
10801000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90942.21,3789.26,8,90942.21,NULL,NULL,NULL
10803000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90942.13,3789.26,9,90942.13,NULL,NULL,NULL
10804000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90941.67,3789.24,9,90941.67,NULL,NULL,NULL
10805000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90941.08,3789.21,24,90941.08,NULL,NULL,NULL
10806000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90936.31,3789.01,8,90936.31,NULL,NULL,NULL
10809000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90935.22,3788.97,12,90935.22,NULL,NULL,NULL
10810000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-25,25,3,2008,1,Tuesday,90935.11,3788.96,16,90935.11,NULL,NULL,NULL
10811000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,91043.27,3793.47,5,91043.27,NULL,NULL,NULL
10812000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90918.57,3788.27,15,90918.57,NULL,NULL,NULL
10813000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90913.09,3788.05,8,90913.09,NULL,NULL,NULL
10814000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90913.06,3788.04,3,90913.06,NULL,NULL,NULL
10815000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90912.94,3788.04,23,90912.94,NULL,NULL,NULL
10816000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90912.89,3788.04,14,90912.89,NULL,NULL,NULL
10819000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90910.32,3787.93,31,90910.32,NULL,NULL,NULL
10821000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-26,26,3,2008,1,Wednesday,90909.57,3787.90,9,90909.57,NULL,NULL,NULL
10823000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-27,27,3,2008,1,Thursday,90892.82,3787.20,8,90892.82,NULL,NULL,NULL
10824000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-27,27,3,2008,1,Thursday,90892.82,3787.20,3,90892.82,NULL,NULL,NULL
10825000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-27,27,3,2008,1,Thursday,90892.82,3787.20,3,90892.82,NULL,NULL,NULL
10828000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-27,27,3,2008,1,Thursday,90885.70,3786.90,16,90885.70,NULL,NULL,NULL
10829000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-27,27,3,2008,1,Thursday,90878.43,3786.60,9,90878.43,NULL,NULL,NULL
10830000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90820.60,3784.19,13,90820.60,NULL,NULL,NULL
10831000,"Project Quantum","Ivana Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90820.30,3784.18,7,90820.30,NULL,NULL,NULL
10832000,"Project Horizon","Katarina Kovačić",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90823.25,3784.30,11,90823.25,NULL,NULL,NULL
10833000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90821.98,3784.25,9,90821.98,NULL,NULL,NULL
10835000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90821.78,3784.24,9,90821.78,NULL,NULL,NULL
10836000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90944.80,3789.37,40,90944.80,NULL,NULL,NULL
10837000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90944.74,3789.36,16,90944.74,NULL,NULL,NULL
10838000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90944.65,3789.36,22,90944.65,NULL,NULL,NULL
10839000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90820.38,3784.18,65,90820.38,NULL,NULL,NULL
10840000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90943.02,3789.29,23,90943.02,NULL,NULL,NULL
10843000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-03-30,30,3,2008,1,Sunday,90939.50,3789.15,9,90939.50,NULL,NULL,NULL
10846000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90798.80,3783.28,8,90798.80,NULL,NULL,NULL
10847000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90798.39,3783.27,7,90798.39,NULL,NULL,NULL
10849000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90797.92,3783.25,15,90797.92,NULL,NULL,NULL
10850000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90797.59,3783.23,11,90797.59,NULL,NULL,NULL
10851000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90796.62,3783.19,7,90796.62,NULL,NULL,NULL
10852000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90794.94,3783.12,9,90794.94,NULL,NULL,NULL
10853000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90794.93,3783.12,11,90794.93,NULL,NULL,NULL
10854000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-03-31,31,3,2008,1,Monday,90793.66,3783.07,8,90793.66,NULL,NULL,NULL
10856000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90895.19,3787.30,6,90895.19,NULL,NULL,NULL
10857000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90895.18,3787.30,5,90895.18,NULL,NULL,NULL
10858000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90895.46,3787.31,3,90895.46,NULL,NULL,NULL
10859000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90771.85,3782.16,17,90771.85,NULL,NULL,NULL
10861000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90893.89,3787.25,7,90893.89,NULL,NULL,NULL
10862000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90766.16,3781.92,9,90766.16,NULL,NULL,NULL
10863000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90770.27,3782.09,3,90770.27,NULL,NULL,NULL
10864000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90770.26,3782.09,8,90770.26,NULL,NULL,NULL
10865000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90770.27,3782.09,3,90770.27,NULL,NULL,NULL
10866000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90765.82,3781.91,24,90765.82,NULL,NULL,NULL
10868000,"Project Zenith","Katarina Marić",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90766.20,3781.93,10,90766.20,NULL,NULL,NULL
10869000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90768.73,3782.03,3,90768.73,NULL,NULL,NULL
10871000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-01,1,4,2008,2,Tuesday,90768.56,3782.02,7,90768.56,NULL,NULL,NULL
10872000,"Project Quantum","Ivana Marić",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90747.19,3781.13,10,90747.19,NULL,NULL,NULL
10873000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90751.19,3781.30,18,90751.19,NULL,NULL,NULL
10874000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90751.17,3781.30,10,90751.17,NULL,NULL,NULL
10875000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90751.14,3781.30,11,90751.14,NULL,NULL,NULL
10876000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90751.13,3781.30,21,90751.13,NULL,NULL,NULL
10877000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90751.03,3781.29,13,90751.03,NULL,NULL,NULL
10879000,"Project Phoenix","Ivana Novak",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90750.71,3781.28,10,90750.71,NULL,NULL,NULL
10880000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90749.68,3781.24,7,90749.68,NULL,NULL,NULL
10881000,"Project Phoenix","Petar Marić",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90748.20,3781.18,8,90748.20,NULL,NULL,NULL
10882000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-04-02,2,4,2008,2,Wednesday,90742.19,3780.92,7,90742.19,NULL,NULL,NULL
10884000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-03,3,4,2008,2,Thursday,90723.67,3780.15,3,90723.67,NULL,NULL,NULL
10885000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-03,3,4,2008,2,Thursday,90723.67,3780.15,8,90723.67,NULL,NULL,NULL
10887000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-03,3,4,2008,2,Thursday,90845.62,3785.23,7,90845.62,NULL,NULL,NULL
10888000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-04-03,3,4,2008,2,Thursday,90719.56,3779.98,9,90719.56,NULL,NULL,NULL
10889000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90655.12,3777.30,7,90655.12,NULL,NULL,NULL
10890000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90778.22,3782.43,7,90778.22,NULL,NULL,NULL
10891000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90654.86,3777.29,8,90654.86,NULL,NULL,NULL
10892000,"Project Apollo","Petar Kovačić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90654.18,3777.26,7,90654.18,NULL,NULL,NULL
10894000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90775.97,3782.33,8,90775.97,NULL,NULL,NULL
10895000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90652.30,3777.18,8,90652.30,NULL,NULL,NULL
10896000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90651.29,3777.14,33,90651.29,NULL,NULL,NULL
10898000,"Project Nova","Ivan Marić",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90647.72,3776.99,7,90647.72,NULL,NULL,NULL
10899000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-06,6,4,2008,2,Sunday,90769.97,3782.08,6,90769.97,NULL,NULL,NULL
10900000,"Project Titan","Petar Babić",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90753.79,3781.41,5,90753.79,NULL,NULL,NULL
10901000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90630.34,3776.26,10,90630.34,NULL,NULL,NULL
10902000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90630.31,3776.26,9,90630.31,NULL,NULL,NULL
10903000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90630.30,3776.26,9,90630.30,NULL,NULL,NULL
10904000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90629.30,3776.22,15,90629.30,NULL,NULL,NULL
10906000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90627.15,3776.13,9,90627.15,NULL,NULL,NULL
10908000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90624.01,3776.00,11,90624.01,NULL,NULL,NULL
10911000,"Project Aurora","Petra Horvat",NULL,unknown,closed,2008-04-07,7,4,2008,2,Monday,90618.69,3775.78,63,90618.69,NULL,NULL,NULL
10913000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90728.62,3780.36,5,90728.62,NULL,NULL,NULL
10915000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90605.18,3775.22,11,90605.18,NULL,NULL,NULL
10916000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90727.42,3780.31,13,90727.42,NULL,NULL,NULL
10917000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90603.39,3775.14,13,90603.39,NULL,NULL,NULL
10918000,"Project Nova","Katarina Kovačić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90602.36,3775.10,4,90602.36,NULL,NULL,NULL
10919000,"Project Horizon","Marko Božić",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90724.14,3780.17,7,90724.14,NULL,NULL,NULL
10920000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-08,8,4,2008,2,Tuesday,90723.39,3780.14,12,90723.39,NULL,NULL,NULL
10921000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90706.03,3779.42,17,90706.03,NULL,NULL,NULL
10923000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90580.85,3774.20,14,90580.85,NULL,NULL,NULL
10924000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90703.67,3779.32,13,90703.67,NULL,NULL,NULL
10925000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90703.52,3779.31,9,90703.52,NULL,NULL,NULL
10926000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90579.26,3774.14,12,90579.26,NULL,NULL,NULL
10927000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90701.23,3779.22,10,90701.23,NULL,NULL,NULL
10928000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-04-09,9,4,2008,2,Wednesday,90575.07,3773.96,6,90575.07,NULL,NULL,NULL
10929000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-10,10,4,2008,2,Thursday,90559.17,3773.30,6,90559.17,NULL,NULL,NULL
10930000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-12,12,4,2008,2,Saturday,90626.87,3776.12,7,90626.87,NULL,NULL,NULL
10931000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-12,12,4,2008,2,Saturday,90626.73,3776.11,9,90626.73,NULL,NULL,NULL
10932000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-13,13,4,2008,2,Sunday,90609.76,3775.41,12,90609.76,NULL,NULL,NULL
10934000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-13,13,4,2008,2,Sunday,90481.90,3770.08,9,90481.90,NULL,NULL,NULL
10935000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-13,13,4,2008,2,Sunday,90478.24,3769.93,4,90478.24,NULL,NULL,NULL
10936000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90459.55,3769.15,10,90459.55,NULL,NULL,NULL
10937000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90463.07,3769.29,10,90463.07,NULL,NULL,NULL
10938000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90459.48,3769.15,6,90459.48,NULL,NULL,NULL
10939000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90462.83,3769.28,6,90462.83,NULL,NULL,NULL
10940000,"Project Nexus","Luka Vuković",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90460.61,3769.19,5,90460.61,NULL,NULL,NULL
10942000,"Project Nexus","Petar Babić",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90459.94,3769.16,6,90459.94,NULL,NULL,NULL
10943000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-14,14,4,2008,2,Monday,90455.31,3768.97,11,90455.31,NULL,NULL,NULL
10944000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-15,15,4,2008,2,Tuesday,90439.65,3768.32,11,90439.65,NULL,NULL,NULL
10945000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-04-15,15,4,2008,2,Tuesday,90562.34,3773.43,6,90562.34,NULL,NULL,NULL
10946000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-15,15,4,2008,2,Tuesday,90439.27,3768.30,11,90439.27,NULL,NULL,NULL
10947000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-15,15,4,2008,2,Tuesday,90439.07,3768.29,13,90439.07,NULL,NULL,NULL
10948000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-04-15,15,4,2008,2,Tuesday,90555.74,3773.16,14,90555.74,NULL,NULL,NULL
10949000,"Project Quantum","Marko Knežević",NULL,unknown,closed,2008-04-16,16,4,2008,2,Wednesday,90415.02,3767.29,8,90415.02,NULL,NULL,NULL
10951000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-04-17,17,4,2008,2,Thursday,90513.05,3771.38,7,90513.05,NULL,NULL,NULL
10952000,"Project Zenith","Ivana Horvat",NULL,unknown,closed,2008-04-17,17,4,2008,2,Thursday,90389.31,3766.22,8,90389.31,NULL,NULL,NULL
10955000,"Project Nova","Ana Marić",NULL,unknown,closed,2008-04-17,17,4,2008,2,Thursday,90387.39,3766.14,13,90387.39,NULL,NULL,NULL
10957000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-17,17,4,2008,2,Thursday,90379.71,3765.82,4,90379.71,NULL,NULL,NULL
10959000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90318.32,3763.26,12,90318.32,NULL,NULL,NULL
10960000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90316.56,3763.19,10,90316.56,NULL,NULL,NULL
10961000,"Project Apollo","Petar Božić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90314.42,3763.10,10,90314.42,NULL,NULL,NULL
10962000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90312.80,3763.03,8,90312.80,NULL,NULL,NULL
10963000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90312.78,3763.03,3,90312.78,NULL,NULL,NULL
10964000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90312.78,3763.03,4,90312.78,NULL,NULL,NULL
10965000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-20,20,4,2008,2,Sunday,90435.44,3768.14,6,90435.44,NULL,NULL,NULL
10967000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-04-21,21,4,2008,2,Monday,90290.55,3762.11,9,90290.55,NULL,NULL,NULL
10968000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-21,21,4,2008,2,Monday,90415.58,3767.32,8,90415.58,NULL,NULL,NULL
10969000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-21,21,4,2008,2,Monday,90291.46,3762.14,13,90291.46,NULL,NULL,NULL
10973000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-22,22,4,2008,2,Tuesday,90269.99,3761.25,9,90269.99,NULL,NULL,NULL
10974000,"Project Orion","Petra Knežević",NULL,unknown,closed,2008-04-22,22,4,2008,2,Tuesday,90393.38,3766.39,25,90393.38,NULL,NULL,NULL
10975000,"Project Nova","Ana Božić",NULL,unknown,closed,2008-04-22,22,4,2008,2,Tuesday,90268.57,3761.19,14,90268.57,NULL,NULL,NULL
10977000,"Project Orion","Marko Novak",NULL,unknown,closed,2008-04-22,22,4,2008,2,Tuesday,90268.34,3761.18,9,90268.34,NULL,NULL,NULL
10978000,"Project Aurora","Petra Novak",NULL,unknown,closed,2008-04-22,22,4,2008,2,Tuesday,90387.60,3766.15,9,90387.60,NULL,NULL,NULL
10980000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-04-23,23,4,2008,2,Wednesday,90369.48,3765.40,6,90369.48,NULL,NULL,NULL
10981000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-23,23,4,2008,2,Wednesday,90240.28,3760.01,20,90240.28,NULL,NULL,NULL
10982000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-24,24,4,2008,2,Thursday,90222.78,3759.28,7,90222.78,NULL,NULL,NULL
10984000,"Project Atlas","Katarina Kovačić",NULL,unknown,closed,2008-04-24,24,4,2008,2,Thursday,90214.57,3758.94,13,90214.57,NULL,NULL,NULL
10985000,"Project Atlas","Marko Novak",NULL,unknown,closed,2008-04-27,27,4,2008,2,Sunday,90272.75,3761.36,5,90272.75,NULL,NULL,NULL
10988000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-04-27,27,4,2008,2,Sunday,90267.89,3761.16,5,90267.89,NULL,NULL,NULL
10989000,"Project Orion","Luka Knežević",NULL,unknown,closed,2008-04-27,27,4,2008,2,Sunday,90267.20,3761.13,4,90267.20,NULL,NULL,NULL
10990000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-28,28,4,2008,2,Monday,90244.09,3760.17,7,90244.09,NULL,NULL,NULL
10991000,"Project Helios","Ivan Božić",NULL,unknown,closed,2008-04-28,28,4,2008,2,Monday,90242.59,3760.11,5,90242.59,NULL,NULL,NULL
10993000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-04-29,29,4,2008,2,Tuesday,90229.04,3759.54,14,90229.04,NULL,NULL,NULL
10994000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-04-29,29,4,2008,2,Tuesday,90228.81,3759.53,9,90228.81,NULL,NULL,NULL
10995000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-04-29,29,4,2008,2,Tuesday,90226.92,3759.46,7,90226.92,NULL,NULL,NULL
10996000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-04-29,29,4,2008,2,Tuesday,90100.37,3754.18,4,90100.37,NULL,NULL,NULL
10997000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-04-29,29,4,2008,2,Tuesday,90210.48,3758.77,5,90210.48,NULL,NULL,NULL
10998000,"Project Eclipse","Katarina Kovačić",NULL,unknown,closed,2008-04-30,30,4,2008,2,Wednesday,90077.87,3753.24,12,90077.87,NULL,NULL,NULL
11001000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-04-30,30,4,2008,2,Wednesday,90191.69,3757.99,9,90191.69,NULL,NULL,NULL
11003000,"Project Zenith","Ivan Vuković",NULL,unknown,closed,2008-05-01,1,5,2008,2,Thursday,90170.83,3757.12,12,90170.83,NULL,NULL,NULL
11005000,"Project Eclipse","Josip Vuković",NULL,unknown,closed,2008-05-01,1,5,2008,2,Thursday,90169.76,3757.07,8,90169.76,NULL,NULL,NULL
11006000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-05-03,3,5,2008,2,Saturday,90122.86,3755.12,6,90122.86,NULL,NULL,NULL
11008000,"Project Solaris","Josip Horvat",NULL,unknown,closed,2008-05-04,4,5,2008,2,Sunday,89980.50,3749.19,9,89980.50,NULL,NULL,NULL
11010000,"Project Eclipse","Ana Božić",NULL,unknown,closed,2008-05-04,4,5,2008,2,Sunday,89976.82,3749.03,11,89976.82,NULL,NULL,NULL
11011000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-05-05,5,5,2008,2,Monday,89957.11,3748.21,9,89957.11,NULL,NULL,NULL
11012000,"Project Apollo","Katarina Božić",NULL,unknown,closed,2008-05-05,5,5,2008,2,Monday,89956.99,3748.21,6,89956.99,NULL,NULL,NULL
11013000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-05-05,5,5,2008,2,Monday,89956.89,3748.20,3,89956.89,NULL,NULL,NULL
11014000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-05,5,5,2008,2,Monday,90079.50,3753.31,6,90079.50,NULL,NULL,NULL
11015000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-05,5,5,2008,2,Monday,90079.00,3753.29,7,90079.00,NULL,NULL,NULL
11016000,"Project Nova","Petra Jurić",NULL,unknown,closed,2008-05-06,6,5,2008,2,Tuesday,90059.51,3752.48,6,90059.51,NULL,NULL,NULL
11017000,"Project Apollo","Ana Kovačić",NULL,unknown,closed,2008-05-06,6,5,2008,2,Tuesday,90058.35,3752.43,5,90058.35,NULL,NULL,NULL
11021000,"Project Orion","Marko Vuković",NULL,unknown,closed,2008-05-06,6,5,2008,2,Tuesday,90055.23,3752.30,7,90055.23,NULL,NULL,NULL
11023000,"Project Eclipse","Ana Božić",NULL,unknown,closed,2008-05-07,7,5,2008,2,Wednesday,89906.11,3746.09,9,89906.11,NULL,NULL,NULL
11024000,"Project Vega","Marko Kovačić",NULL,unknown,closed,2008-05-07,7,5,2008,2,Wednesday,89905.90,3746.08,15,89905.90,NULL,NULL,NULL
11025000,"Project Phoenix","Petra Pavlović",NULL,unknown,closed,2008-05-07,7,5,2008,2,Wednesday,89905.32,3746.06,15,89905.32,NULL,NULL,NULL
11027000,"Project Solaris","Maja Knežević",NULL,unknown,closed,2008-05-08,8,5,2008,2,Thursday,90008.77,3750.37,11,90008.77,NULL,NULL,NULL
11028000,"Project Eclipse","Ana Božić",NULL,unknown,closed,2008-05-08,8,5,2008,2,Thursday,89885.78,3745.24,11,89885.78,NULL,NULL,NULL
11029000,"Project Nova","Marko Knežević",NULL,unknown,closed,2008-05-08,8,5,2008,2,Thursday,90008.59,3750.36,7,90008.59,NULL,NULL,NULL
